Year,Department Title,Job Class Title,Regular Pay,Actual Earnings,Department #
2012,Airports,Heavy Duty Equip Mech,82683.00,86913.00,101
2012,Airports,Airport Police Ofcr Ii,79762.00,83994.00,101
2012,Airports,Custodian/Ap,43488.00,47722.00,101
2012,Airports,Custodian/Ap,45879.00,50127.00,101
2012,Airports,Custodian/Ap,45879.00,50129.00,101
2012,Airports,Custodian/Ap,48271.00,52521.00,101
2012,Airports,Sr Clerk Typist,60222.00,59340.00,101
2012,Airports,Security Officer,56586.00,60862.00,101
2012,Airports,Sr Auditor,91016.00,95302.00,101
2012,Airports,Security Officer,58060.00,62394.00,101
2012,Airports,Exec Admin Asst Ii,78780.00,77893.00,101
2012,Airports,Security Officer,56586.00,60879.00,101
2012,Airports,Airport Safety Officer Ii,92958.00,97258.00,101
2012,Airports,Custodian/Ap,43488.00,47799.00,101
2012,Airports,Systems Analyst Ii,85838.00,90158.00,101
2012,Airports,Security Officer,56586.00,60913.00,101
2012,Airports,Arpt Supt Of Oper I,63882.00,68207.00,101
2012,Airports,Irrigation Specialist,62282.00,61392.00,101
2012,Airports,Custodian/Ap,43488.00,47834.00,101
2012,Airports,Security Officer,56586.00,60926.00,101
2012,Airports,Security Officer,63960.00,68313.00,101
2012,Airports,Sr Commun Operator Ii,71857.00,76208.00,101
2012,Airports,Airport Police Ofcr Ii,79762.00,84119.00,101
2012,Airports,Accounting Clerk Ii,61888.00,66267.00,101
2012,Airports,Security Officer,53636.00,58040.00,101
2012,Airports,Equipmnt Mechanic,71914.00,76314.00,101
2012,Airports,Custodian/Ap,47075.00,51473.00,101
2012,Airports,Custodian/Ap,47075.00,51486.00,101
2012,Airports,Pr Public Relations Rep,83311.00,87843.00,101
2012,Airports,Maintenance Laborer,56612.00,61091.00,101
2012,Airports,Office Engrg Tech Iii,69134.00,68236.00,101
2012,Airports,Management Assistant,61011.00,60114.00,101
2012,Airports,Custodian/Ap,48271.00,52683.00,101
2012,Airports,Commun Info Rep Iii,68378.00,72804.00,101
2012,Airports,St Svcs Worker I,54172.00,58634.00,101
2012,Airports,Arpt Supt Of Oper Iii,104421.00,103516.00,101
2012,Airports,Custodian/Ap,45879.00,50332.00,101
2012,Airports,Sr Accountant Ii,84668.00,89131.00,101
2012,Airports,Equipmnt Mechanic,71914.00,71006.00,101
2012,Airports,Clerk Typist,44955.00,44046.00,101
2012,Airports,Bus Operator,67903.00,72375.00,101
2012,Airports,Custodian/Ap,45879.00,50372.00,101
2012,Airports,Custodian/Ap,45879.00,44967.00,101
2012,Airports,Custodian/Ap,45879.00,44967.00,101
2012,Airports,Custodian/Ap,45879.00,44967.00,101
2012,Airports,Plumber,83907.00,88408.00,101
2012,Airports,Custodian/Ap,47075.00,51574.00,101
2012,Airports,Airport Police Ofcr Iii,93187.00,97718.00,101
2012,Airports,Custodian/Ap,47075.00,51580.00,101
2012,Airports,Real Estate Ofcr-Airport,95964.00,100480.00,101
2012,Airports,Clerk Typist,42574.00,41658.00,101
2012,Airports,Custodian/Ap,47075.00,51600.00,101
2012,Airports,Arpt Supt Of Oper I,75183.00,79711.00,101
2012,Airports,Painter,77522.00,82145.00,101
2012,Airports,Gardener Caretaker,51447.00,50526.00,101
2012,Airports,Programmer/Analyst V,108722.00,113288.00,101
2012,Airports,Management Analyst Ii,85838.00,90387.00,101
2012,Airports,Systems Programmer Iii,124194.00,128753.00,101
2012,Airports,Sr Clerk Typist,60222.00,64782.00,101
2012,Airports,Arpt Supt Of Oper I,75183.00,79754.00,101
2012,Airports,Maintenance Laborer,49429.00,54015.00,101
2012,Airports,Maint & Constr Helper,55692.00,60284.00,101
2012,Airports,Custodian/Ap,43488.00,48095.00,101
2012,Airports,Maintenance Laborer,56612.00,61217.00,101
2012,Airports,Sr Hvy Duty Equip Mech,82727.00,87372.00,101
2012,Airports,Custodian/Ap,45879.00,50523.00,101
2012,Airports,Constr Inspector,94184.00,98830.00,101
2012,Airports,Sr Custodian I/Ap,47907.00,52560.00,101
2012,Airports,Security Officer,61010.00,65674.00,101
2012,Airports,Bus Operator,64363.00,69024.00,101
2012,Airports,Arpt Supt Of Oper Iii,110164.00,114837.00,101
2012,Airports,Custodian/Ap,47075.00,46136.00,101
2012,Airports,Security Officer,56586.00,61258.00,101
2012,Airports,Arpt Supt Of Oper I,63882.00,68562.00,101
2012,Airports,Custodian/Ap,47075.00,51755.00,101
2012,Airports,Arpt Supt Of Oper Iii,88740.00,93434.00,101
2012,Airports,Custodian/Ap,45879.00,50576.00,101
2012,Airports,Elevator Mechanic Hlpr,62861.00,67742.00,101
2012,Airports,Airport Police Ofcr Ii,82079.00,86825.00,101
2012,Airports,Custodian/Ap,47075.00,51784.00,101
2012,Airports,Instrument Mech,99001.00,20389.00,101
2012,Airports,Custodian/Ap,43488.00,48205.00,101
2012,Airports,Maintenance Laborer,53939.00,58661.00,101
2012,Airports,Clerk Typist,48766.00,53510.00,101
2012,Airports,Airport Police Ofcr Ii,79762.00,84498.00,101
2012,Airports,Management Analyst Ii,85838.00,90572.00,101
2012,Airports,Elevator Mechanic Hlpr,51970.00,56707.00,101
2012,Airports,Security Officer,63960.00,68722.00,101
2012,Airports,Sr Clerk Typist,60222.00,59273.00,101
2012,Airports,Custodian/Ap,47075.00,51823.00,101
2012,Airports,Custodian/Ap,44683.00,49431.00,101
2012,Airports,Custodian/Ap,48271.00,53022.00,101
2012,Airports,Maintenance Laborer,53939.00,58694.00,101
2012,Airports,Custodian/Ap,43488.00,48244.00,101
2012,Airports,Custodian/Ap,47075.00,46126.00,101
2012,Airports,Arpt Supt Of Oper Ii,78968.00,83731.00,101
2012,Airports,Airport Police Ofcr Ii,80534.00,85298.00,101
2012,Airports,Custodian/Ap,47075.00,51846.00,101
2012,Airports,Security Officer,63960.00,68730.00,101
2012,Airports,Custodian Supervisor,56902.00,61675.00,101
2012,Airports,Commun Info Rep Iii,64813.00,69636.00,101
2012,Airports,Custodian/Ap,45879.00,50657.00,101
2012,Airports,Custodian/Ap,45879.00,50666.00,101
2012,Airports,Security Officer,62485.00,67279.00,101
2012,Airports,Custodian/Ap,43488.00,48280.00,101
2012,Airports,Security Officer,61010.00,65807.00,101
2012,Airports,Head Custodian Supvr,66545.00,71345.00,101
2012,Airports,Security Officer,55110.00,59923.00,101
2012,Airports,Security Officer,53636.00,58468.00,101
2012,Airports,Custodian/Ap,47075.00,51955.00,101
2012,Airports,Custodian/Ap,48271.00,53109.00,101
2012,Airports,Secretary,65457.00,64504.00,101
2012,Airports,Airp Maintenance Supt,102437.00,107270.00,101
2012,Airports,Gardener Caretaker,51447.00,50495.00,101
2012,Airports,Custodian/Ap,45879.00,50725.00,101
2012,Airports,Custodian/Ap,43488.00,48355.00,101
2012,Airports,Mech Helper,49945.00,54851.00,101
2012,Airports,Custodian/Ap,45879.00,50808.00,101
2012,Airports,Sr Automotive Supvr,96008.00,100922.00,101
2012,Airports,Accounting Clerk Ii,63590.00,62629.00,101
2012,Airports,Maintenance Laborer,56612.00,61537.00,101
2012,Airports,Airport Police Ofcr Ii,67818.00,72771.00,101
2012,Airports,Clerk Typist,48766.00,47800.00,101
2012,Airports,Custodian/Ap,45879.00,50845.00,101
2012,Airports,Arpt Supt Of Oper Iii,104421.00,109393.00,101
2012,Airports,Custodian/Ap,48271.00,53256.00,101
2012,Airports,Financial Analyst Ii,98783.00,103774.00,101
2012,Airports,Airport Police Ofcr Ii,79762.00,84757.00,101
2012,Airports,Airport Police Ofcr Ii,76254.00,81256.00,101
2012,Airports,Clerk Typist,48766.00,53788.00,101
2012,Airports,Elevator Mechanic Hlpr,54873.00,59947.00,101
2012,Airports,Gardener Caretaker,51447.00,50471.00,101
2012,Airports,Warehouse & T/R Wkr Ii,53893.00,52914.00,101
2012,Airports,Custodian/Ap,45879.00,50927.00,101
2012,Airports,Airport Police Ofcr Ii,82664.00,87719.00,101
2012,Airports,Custodian/Ap,45879.00,50954.00,101
2012,Airports,Arpt Supt Of Oper Ii,92872.00,98139.00,101
2012,Airports,Custodian/Ap,43488.00,48607.00,101
2012,Airports,Clerk Typist,44916.00,50001.00,101
2012,Airports,Personnel Dir I,126888.00,125906.00,101
2012,Airports,Custodian/Ap,43488.00,48582.00,101
2012,Airports,Security Officer,52163.00,57271.00,101
2012,Airports,Accounting Clerk Ii,63590.00,62603.00,101
2012,Airports,Custodian/Ap,47075.00,52198.00,101
2012,Airports,Custodian/Ap,48271.00,53405.00,101
2012,Airports,Sr Mgmt Analyst Ii,125593.00,124604.00,101
2012,Airports,Accounting Clerk Ii,63590.00,62602.00,101
2012,Airports,Personnel Analyst Ii,72934.00,78096.00,101
2012,Airports,Airport Police Ofcr Iii,86568.00,91748.00,101
2012,Airports,Mech Helper,54172.00,59369.00,101
2012,Airports,Plumber,83907.00,84115.00,101
2012,Airports,Custodian/Ap,43488.00,48684.00,101
2012,Airports,Plumber,83907.00,10153.00,101
2012,Airports,Arpt Supt Of Oper Ii,92872.00,98071.00,101
2012,Airports,Electrician,84923.00,83931.00,101
2012,Airports,Security Officer,56586.00,61790.00,101
2012,Airports,Airport Police Ofcr Ii,75523.00,80739.00,101
2012,Airports,Internal Auditor Iii,101372.00,106607.00,101
2012,Airports,Welder,78147.00,83382.00,101
2012,Airports,Bus Operator,62605.00,67853.00,101
2012,Airports,Sr Custodian I/Ap,47907.00,53160.00,101
2012,Airports,Security Officer,56586.00,61838.00,101
2012,Airports,Maintenance Laborer,53939.00,59194.00,101
2012,Airports,Security Officer,56586.00,61844.00,101
2012,Airports,Management Assistant,61011.00,59982.00,101
2012,Airports,Airport Police Ofcr Ii,79762.00,85046.00,101
2012,Airports,Airport Police Ofcr Ii,82079.00,87351.00,101
2012,Airports,Airport Police Ofcr Ii,80534.00,85805.00,101
2012,Airports,Custodian/Ap,47075.00,52355.00,101
2012,Airports,Bus Operator,67903.00,73027.00,101
2012,Airports,Constr Equip Serv Workr,55502.00,54497.00,101
2012,Airports,Civil Engrg Assoc Iii,101435.00,106730.00,101
2012,Airports,Airport Police Ofcr Ii,81891.00,87211.00,101
2012,Airports,Airports Mtce Supvr Iii,97810.00,103135.00,101
2012,Airports,Airport Police Lt,119663.00,124987.00,101
2012,Airports,Airport Police Sgt,102333.00,107671.00,101
2012,Airports,Sr Commun Operator Ii,68111.00,73448.00,101
2012,Airports,Arpt Supt Of Oper Ii,88030.00,93390.00,101
2012,Airports,Warehouse & T/R Wkr Ii,53893.00,52874.00,101
2012,Airports,Arpt Supt Of Oper I,63882.00,69267.00,101
2012,Airports,Constr Inspector,99225.00,104622.00,101
2012,Airports,Accounting Clerk Ii,63590.00,68979.00,101
2012,Airports,Airport Police Capt I,139019.00,144407.00,101
2012,Airports,Sr Security Officer,58999.00,64390.00,101
2012,Airports,Pr Constr Inspector,110539.00,115942.00,101
2012,Airports,Accounting Clerk Ii,63590.00,62567.00,101
2012,Airports,Civil Engrg Assoc Iv,104400.00,109821.00,101
2012,Airports,Elevator Repair Supv Ii,100191.00,105625.00,101
2012,Airports,Electrician,80496.00,85936.00,101
2012,Airports,Air Cond Mechanic,83907.00,89362.00,101
2012,Airports,Sr Custodian I/Ap,50542.00,49515.00,101
2012,Airports,Custodian/Ap,47075.00,52528.00,101
2012,Airports,Accounting Clerk Ii,63590.00,40532.00,101
2012,Airports,Garage Attendant,49881.00,55354.00,101
2012,Airports,Bus Operator Supvr,75983.00,81461.00,101
2012,Airports,Sr Clerk Typist,60222.00,59191.00,101
2012,Airports,Procurement Aide,61011.00,59982.00,101
2012,Airports,Airport Police Ofcr Ii,84021.00,89506.00,101
2012,Airports,Custodian/Ap,43488.00,48977.00,101
2012,Airports,Custodial Svcs Asst/Ap,42159.00,47656.00,101
2012,Airports,Airport Police Ofcr Ii,79762.00,85256.00,101
2012,Airports,Warehouse & T/R Wkr Ii,53893.00,52860.00,101
2012,Airports,Custodian/Ap,45879.00,51400.00,101
2012,Airports,Equipmnt Mechanic,75870.00,74835.00,101
2012,Airports,Sr Gardener,57647.00,63214.00,101
2012,Airports,Security Officer,56586.00,62083.00,101
2012,Airports,Airport Police Ofcr Ii,86151.00,91733.00,101
2012,Airports,Arpt Supt Of Oper Iii,110164.00,115748.00,101
2012,Airports,Window Cleaner/Airport,58042.00,63681.00,101
2012,Airports,Custodian/Ap,47075.00,52696.00,101
2012,Airports,Security Officer,54548.00,1175.00,101
2012,Airports,Airport Safety Officer Ii,90953.00,96567.00,101
2012,Airports,Security Officer,46834.00,52457.00,101
2012,Airports,Custodian/Ap,43488.00,49112.00,101
2012,Airports,Security Officer,56586.00,62220.00,101
2012,Airports,Air Cond Mechanic,83907.00,89539.00,101
2012,Airports,Arpt Supt Of Oper Iii,104421.00,103376.00,101
2012,Airports,Airport Police Ofcr Iii,88615.00,94257.00,101
2012,Airports,Management Analyst Ii,85838.00,84793.00,101
2012,Airports,Airport Police Sgt,94482.00,100139.00,101
2012,Airports,Security Officer,56586.00,62253.00,101
2012,Airports,Commun Electrician,80496.00,86187.00,101
2012,Airports,Civil Engrg Assoc Iii,96069.00,101743.00,101
2012,Airports,Airport Police Sgt,102333.00,108002.00,101
2012,Airports,Mech Helper,54172.00,59844.00,101
2012,Airports,Gardener Caretaker,51447.00,50401.00,101
2012,Airports,Custodian/Ap,47075.00,52761.00,101
2012,Airports,Security Officer,63960.00,69645.00,101
2012,Airports,Airport Police Ofcr Ii,79762.00,78714.00,101
2012,Airports,Management Analyst Ii,85838.00,91560.00,101
2012,Airports,Maintenance Laborer,53939.00,52892.00,101
2012,Airports,Garage Attendant,49881.00,55591.00,101
2012,Airports,Security Officer,56586.00,62319.00,101
2012,Airports,Commun Info Rep Iii,63023.00,68772.00,101
2012,Airports,Security Officer,61010.00,66761.00,101
2012,Airports,Sr Mgmt Analyst I,101372.00,107138.00,101
2012,Airports,Telecom Planner,97781.00,103541.00,101
2012,Airports,Management Analyst Ii,85838.00,91604.00,101
2012,Airports,Arpt Supt Of Oper Iii,98909.00,97854.00,101
2012,Airports,Custodian/Ap,45879.00,51655.00,101
2012,Airports,Custodian/Ap,43488.00,49273.00,101
2012,Airports,Systems Analyst Ii,85838.00,91635.00,101
2012,Airports,Airport Police Ofcr Iii,88698.00,94552.00,101
2012,Airports,Sr Security Officer,57420.00,63236.00,101
2012,Airports,Management Analyst Ii,81307.00,87100.00,101
2012,Airports,Custodian/Ap,48271.00,54079.00,101
2012,Airports,Arpt Supt Of Oper I,67451.00,73259.00,101
2012,Airports,Custodian/Ap,48271.00,54124.00,101
2012,Airports,Security Officer,53636.00,59465.00,101
2012,Airports,Security Officer,61010.00,66834.00,101
2012,Airports,Air Cond Mechanic,88522.00,94354.00,101
2012,Airports,Maint & Constr Helper,44913.00,50756.00,101
2012,Airports,Security Officer,53636.00,59477.00,101
2012,Airports,Airport Guide Ii,40173.00,46146.00,101
2012,Airports,Air Cond Mechanic,83907.00,89767.00,101
2012,Airports,Airport Police Ofcr Ii,79762.00,85654.00,101
2012,Airports,Sr Clerk Typist,60222.00,66131.00,101
2012,Airports,Systems Analyst Ii,85838.00,91739.00,101
2012,Airports,Sr Clerk Typist,60222.00,59157.00,101
2012,Airports,Airport Police Ofcr Iii,86568.00,92496.00,101
2012,Airports,Custodian/Ap,48271.00,54202.00,101
2012,Airports,Heavy Duty Truck Oper,62451.00,39248.00,101
2012,Airports,Accounting Clerk Ii,58610.00,57544.00,101
2012,Airports,Ch Of Operations I,114565.00,120507.00,101
2012,Airports,Commun Info Rep Iii,66548.00,72488.00,101
2012,Airports,Sr Clerk Typist,60222.00,37042.00,101
2012,Airports,Custodian/Ap,47075.00,53038.00,101
2012,Airports,Civil Engrg Assoc Iv,110226.00,116217.00,101
2012,Airports,Airport Police Ofcr Ii,80534.00,86519.00,101
2012,Airports,Maintenance Laborer,52603.00,51530.00,101
2012,Airports,Sr Systems Analyst Ii,125614.00,131622.00,101
2012,Airports,Airport Police Sgt,105319.00,111347.00,101
2012,Airports,Custodian/Ap,43488.00,49485.00,101
2012,Airports,Sr Personnel Analyst I,102521.00,108520.00,101
2012,Airports,Pub Info Director I,88239.00,94256.00,101
2012,Airports,Security Officer,53636.00,59660.00,101
2012,Airports,Custodian/Ap,45879.00,51925.00,101
2012,Airports,Security Officer,53636.00,59697.00,101
2012,Airports,Commun Info Rep Iii,59738.00,65826.00,101
2012,Airports,Custodian/Ap,47075.00,49490.00,101
2012,Airports,Gardener Caretaker,52862.00,51781.00,101
2012,Airports,Airport Police Ofcr Ii,84209.00,86626.00,101
2012,Airports,Custodian/Ap,45879.00,48299.00,101
2012,Airports,Painter,73481.00,75905.00,101
2012,Airports,Sr Custodian I/Ap,51860.00,28266.00,101
2012,Airports,Management Analyst Ii,85838.00,84754.00,101
2012,Airports,Constr Equip Serv Workr,55502.00,54416.00,101
2012,Airports,Security Officer,55071.00,31407.00,101
2012,Airports,Custodian/Ap,47075.00,45989.00,101
2012,Airports,Airport Police Chief,181648.00,274242.00,101
2012,Airports,Clerk,46899.00,45810.00,101
2012,Airports,Clerk,46899.00,45810.00,101
2012,Airports,Clerk,46899.00,45810.00,101
2012,Airports,Mech Helper,54172.00,53080.00,101
2012,Airports,Sr Mgmt Analyst I,101372.00,100280.00,101
2012,Airports,Procurement Aide,61011.00,59918.00,101
2012,Airports,Accounting Clerk Ii,63590.00,62486.00,101
2012,Airports,Warehouse & T/R Wkr Ii,53893.00,52789.00,101
2012,Airports,Custodian/Ap,47075.00,45969.00,101
2012,Airports,Gardener Caretaker,52862.00,51758.00,101
2012,Airports,Airport Police Ofcr Ii,82079.00,158424.00,101
2012,Airports,Airport Police Ofcr Ii,88469.00,164656.00,101
2012,Airports,Gardener Caretaker,52862.00,51756.00,101
2012,Airports,Gardener Caretaker,52862.00,51757.00,101
2012,Airports,Management Analyst Ii,85838.00,84725.00,101
2012,Airports,Management Analyst Ii,85838.00,84710.00,101
2012,Airports,Security Officer,58060.00,34285.00,101
2012,Airports,Airport Police Sgt,110783.00,183177.00,101
2012,Airports,Gardener Caretaker,52862.00,51745.00,101
2012,Airports,Airport Police Sgt,105319.00,176338.00,101
2012,Airports,Security Officer,61010.00,37228.00,101
2012,Airports,Gardener Caretaker,52862.00,51733.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Airport Police Sgt,105319.00,172611.00,101
2012,Airports,Electrician,84923.00,152060.00,101
2012,Airports,Airport Police Ofcr Ii,86151.00,85020.00,101
2012,Airports,Airport Police Ofcr Iii,97447.00,164515.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Airport Police Sgt,105319.00,171776.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Clerk Typist,48766.00,47635.00,101
2012,Airports,Airport Police Ofcr Iii,88615.00,153792.00,101
2012,Airports,Airport Police Ofcr Iii,93187.00,158251.00,101
2012,Airports,Airport Police Ofcr Ii,92728.00,156626.00,101
2012,Airports,Airport Safety Officer Ii,90953.00,66473.00,101
2012,Airports,Airports Mtce Supvr Iii,97740.00,157315.00,101
2012,Airports,Constr & Maint Supv Ii,112785.00,172064.00,101
2012,Airports,Management Analyst Ii,85838.00,84707.00,101
2012,Airports,Airports Mtce Supvr Iii,95192.00,154254.00,101
2012,Airports,Sr Security Officer,58999.00,117366.00,101
2012,Airports,Accounting Clerk Ii,63590.00,62456.00,101
2012,Airports,Gardener Caretaker,52862.00,51726.00,101
2012,Airports,Sr Security Officer,67111.00,124188.00,101
2012,Airports,Sr Clerk Typist,60222.00,59080.00,101
2012,Airports,Gardener Caretaker,52862.00,51720.00,101
2012,Airports,Airport Police Ofcr Iii,95317.00,152036.00,101
2012,Airports,Accountant Ii,67359.00,66216.00,101
2012,Airports,Constr Inspector,105125.00,161468.00,101
2012,Airports,Warehouse & T/R Wkr Ii,52451.00,28003.00,101
2012,Airports,Airport Police Ofcr Iii,91058.00,147054.00,101
2012,Airports,Plumber,83907.00,139697.00,101
2012,Airports,Airport Police Sgt,105319.00,161001.00,101
2012,Airports,Airport Police Lt,119663.00,175210.00,101
2012,Airports,Sr Security Officer,67111.00,122608.00,101
2012,Airports,Airport Police Sgt,105319.00,160696.00,101
2012,Airports,Management Analyst Ii,85838.00,84688.00,101
2012,Airports,Procurement Analyst I,68925.00,67772.00,101
2012,Airports,Constr Equip Serv Workr,55502.00,54346.00,101
2012,Airports,Commun Electrician,80496.00,134995.00,101
2012,Airports,Sr Clerk Typist,55520.00,54359.00,101
2012,Airports,Clerk Typist,50107.00,48945.00,101
2012,Airports,Maint & Constr Helper,57107.00,32567.00,101
2012,Airports,Airports Mtce Supvr Iii,95192.00,148837.00,101
2012,Airports,Maintenance Laborer,49429.00,48267.00,101
